203691_at,202768_at,204515_at,203535_at,1555745_a_at,209719_x_at,224209_s_at,211696_x_at,211906_s_at,239132_at,41469_at,217232_x_at,202672_s_at,212187_x_at,218469_at,209720_s_at,209116_x_at,218468_s_at,209189_at,205018_s_at,239430_at,207356_at,205916_at,203290_at,211430_s_at
-0.000748483174297,0.00198930169221,0.00199181535994,-0.00199897187919,-0.00164996461595,-0.00122718293278,-0.00123553312495,-0.00129433219153,-0.00202720117178,-0.00110853923723,-0.00107040843876,-0.00152180833729,0.00206402515179,0.00101852544134,0.00117429134399,-0.00118727936614,-0.00146640364058,0.0010749492194,0.0022020545535,-0.00200110071677,-0.000539436819535,-0.0024293324243,-0.00247903396169,0.00195567451427,0.00283040995651
-0.0019850751031,-0.00136430061444,-0.00115294558159,-0.000391399197081,-0.000337956849836,-0.00126893965205,-0.000592296329967,-0.00043698496233,-0.000426250582535,0.00203626219236,-0.00172748190686,-0.000231371871159,-0.00158646539559,-0.00209340062132,-0.00210157040737,-0.00132735514323,-0.000359603545548,-0.00218832753487,-0.00173180292869,0.00224839916716,-0.00189943935588,-0.00017533569493,0.00136422351916,-0.00258612543468,-0.00300527180117
0.00196755136976,-0.000869087329527,-0.0004130523571,0.0019935618116,0.00199898223305,0.00200591394047,0.00200680059988,0.00201037054211,0.00166393184177,-0.000538020448855,0.00205449610426,0.0020612146028,-0.000665685579387,0.00105920465943,0.000701658130211,0.00210575059964,0.00217081791828,0.000866897544465,-0.000370960108925,-9.93516653367e-05,0.00235371477932,0.00174715560007,0.00117662837664,3.50461162036e-05,0.000698701209117
